ZIP_CODE,DENSITY,sex_ratio,MEDAGE
93110,1388.2,-0.02434473,43
93111,1593.4,-0.062066121,44.8
93116,0,NA,0
93117,161.5,0.006880674,23.8
93118,0,NA,0
93120,0,NA,0
93121,0,NA,0
93130,0,NA,0
93140,5892.1,-0.00249688,46.3
93150,0,NA,0
93160,0,NA,0
93190,0,NA,0
93199,0,NA,0
93201,21.9,0.03333642,23.8
93202,631.8,-0.095449175,31.4
93203,107.2,0.080080882,24.6
93204,50.9,0.962129438,34.3
93205,47.1,0.021978907,50.4
93206,30.3,0.093818755,27.1
93207,0.5,0.019048195,53.8
93208,0.8,-0.020834087,50.7
93210,23.7,0.601645546,33.9
93212,327.9,1.002549454,34.8
93215,494.8,0.392166109,28.7
93216,15.3,0.051241747,26.6
93218,175.6,0.104624951,32.1
93219,66.7,0.070832432,24.1
93220,139.3,0.058372006,33.3
93221,146.1,-0.024189111,33.4
93222,81.3,0.036443387,50.1
93223,890.7,0.022651475,26.9
93224,2.2,0.039102726,41.9
93225,147.5,0.035368973,43.5
93226,1.9,-0.019672766,50.6
93227,48.6,0.972769336,29.4
93230,264.1,-0.026409011,31.4
93232,0,NA,0
93234,18.7,0.037200284,22.5
93235,832.3,0.053561463,28.6
93237,0,NA,0
93238,5.5,0.094272656,55.7
93239,3.2,0.099529595,26.5
93240,178,-0.028363425,49.1
93241,2257.4,0.116524076,24.6
93242,75.1,0.069543684,30.7
93243,5.6,0.076283305,43.1
93244,42.3,0.04967161,43.4
93245,188.9,0.070716195,27.1
93246,0,NA,0
93247,184,0.022049584,26.9
93249,3,0.203133355,24
93250,283.5,0.254531727,26.1
93251,33.6,0.255238344,22.9
93252,5.5,0.069328667,39.3
93254,1.1,0.101863135,39.4
93255,2.2,-0.087830713,53.5
93256,72.6,0.048188595,24
93257,198.9,-0.003628915,29.1
93258,0,NA,0
93260,0.5,0.017910927,53.2
93261,2412.2,0.105360516,23.2
93262,0.7,0.035932009,51.7
93263,220.4,0.082562795,26.5
93265,7.7,0.015688461,44.8
93266,36.9,0.020253857,28.4
93267,128.8,0.017017876,28.9
93268,141.1,0.073983105,30.5
93270,41.8,0.073256448,29.6
93271,4.5,-0.006606914,51.4
93272,41.7,0.087962761,25.1
93274,324.8,-0.018498849,29.2
93275,0,NA,0
93276,0,NA,0
93277,1472.7,-0.077111319,34.3
93278,0,NA,0
93279,5174.7,-0.067573425,43.9
93280,101.2,0.460583195,28.6
93282,0,NA,0
93283,6.1,-0.044233255,51.6
93285,120.5,-0.021559707,58.2
93286,83.7,0.02359276,29
93287,1.3,-0.013986242,50.8
93290,0,NA,0
93291,780.3,0.015577062,29.4
93292,290.5,-0.034156604,31.9
93301,2902.6,-0.101639803,31.2
93302,0,NA,0
93303,0,NA,0
93304,2997,-0.028521129,28.8
93305,3241.8,0.026472869,27
93306,330.5,-0.041021167,31
93307,843.9,0.000247213,25.6
93308,228,-0.036062971,33.9
93309,5459.3,-0.087043979,32.1
93311,148.3,0.072042043,33.3
93312,2182.3,-0.028036671,32.8
93313,719.8,-0.000422307,29.3
93314,107.5,0.045222893,34.4
93380,0,NA,0
93383,5873.7,-0.032335381,35.2
93384,0,NA,0
93385,0,NA,0
93386,0,NA,0
93387,2478.9,0.10207644,25.7
93388,0,NA,0
93389,0,NA,0
93390,4398.9,-0.220006645,25.4
93401,318.3,0.018946815,34.5
93402,468,-0.047658365,46.7
93403,0,NA,0
93405,411.4,0.50331722,24.4
93406,0,NA,0
93407,0,NA,0
93408,0,NA,0
93409,0,NA,0
93412,0,NA,0
93420,120.8,-0.058476584,46.9
93421,0,NA,0
93422,238.3,0.02519599,40.9
93423,0,NA,0
93424,0,NA,0
93426,3.5,0.306152255,41.4
93427,42.7,-0.027087428,39.5
93428,40.3,-0.077855796,56
93429,0,NA,0
93430,183.5,-0.079982844,52.1
93432,1.9,0.078101588,45.1
93433,4442.7,-0.041818482,36.6
93434,128.8,0.016811828,28.5
93435,6.2,0.223143551,55
93436,215.9,0.110540944,35.5
93437,21.4,0.164243825,22.4
93438,1662.9,-0.101253734,47
93440,310.5,-0.036623811,38.1
93441,0,NA,0
93442,284.4,-0.044558623,48.5
93443,0,NA,0
93444,96,-0.015964318,39.3
93445,2900.9,0.03317912,34.3
93446,70.6,-0.03951516,38.4
93447,0,NA,0
93448,0,NA,0
93449,767.9,-0.067621215,51.5
93450,2.2,0.074901308,38.1
93451,8.9,0.044292099,34.3
93452,5.3,0.06021886,48
93453,4.9,0.03908135,46.4
93454,147,-0.015967128,31.6
93455,329.3,-0.040649768,39.7
93456,756.7,-0.168208419,53.1
93457,0,NA,0
93458,2828,0.065119073,26.2
93460,29.9,-0.017470519,47.6
93461,12.4,0.023981965,37.2
93463,87.6,-0.041292915,46
93464,0,NA,0
93465,114.5,-0.06990607,44.1
93475,0,NA,0
93483,7316.1,-0.055673002,39.8
93501,20.5,0.185732252,34.7
93502,8.2,0.043590436,39.6
93504,5.6,2.426016634,38.6
93505,147.2,-0.012457394,33.1
93510,104.1,0.048779092,45.4
93512,1,-0.00486619,46.7
93513,683.4,-0.031526254,46.3
93514,10.4,0.026136201,42.3
93515,0,NA,0
93516,43.9,0.058896411,40
93517,1.1,0.059188871,46.1
93518,2.4,0.023290718,52.9
93519,2.3,-0.109199292,41.7
93522,1.6,-0.051293294,41.8
93523,8,0.110192477,26.4
93524,6.2,0,40
93526,0.3,0.146741624,49.3
93527,1.3,0.059967404,49.6
93528,7.5,2.414590151,38.7
93529,1.6,0.118218671,40.5
93530,0,NA,0
93531,9.4,0.032435276,54.1
93532,67.3,0.202322224,39.7
93534,1724.6,-0.104886318,31.5
93535,227.6,-0.063832928,28.4
93536,276.7,0.131367791,34.6
93539,3.4,0.081058157,43.1
93541,0,NA,0
93542,5.9,-0.182321557,37.9
93543,210.2,0.058091372,33.4
93544,12.5,0.182321557,49.4
93545,6.7,0.053843232,45.2
93546,26.1,0.155743525,36.4
93549,2.3,-0.042990185,42.1
93550,597.9,-0.056554515,27.8
93551,727.8,-0.025885693,36.2
93552,786.5,-0.043466208,28.1
93553,41.9,0.087720578,39.7
93554,4.6,1.450145833,40.6
93555,46.4,0.013144298,35.9
93556,3216.6,-0.029475818,31.8
93558,3304.2,-0.15415068,37.7
93560,144.8,0.005733557,33.7
93561,42.6,0.087605886,40.8
93562,3.2,0.057587875,41.9
93563,8.4,0.453533511,45.1
93581,226.9,2.725319578,35.6
93584,6850.2,-0.132389188,29.4
93586,0,NA,0
93590,288.2,0.067139303,39.6
93591,81.4,0.012697726,30.9
93592,2.3,0.010810916,41.6
93596,65.2,0.066691374,39.3
93599,0,NA,0
93601,34.4,-0.022313299,49.4
93602,11.6,0.008800291,47.2
93603,4,-0.036039936,48.8
93604,2.4,-0.095881772,57.6
93605,0,NA,0
93606,472.7,0.041520005,24.9
93607,10.7,-0.133531393,23.3
93608,3.6,0.180717707,26.5
93609,61,0.058965133,29.6
93610,97.4,-0.58139114,34.2
93611,1557.2,-0.055416708,36.3
93612,1070.9,-0.081941288,32.1
93613,0,NA,0
93614,66.3,-0.029190222,49
93615,298.8,0.127083917,25.4
93616,223.7,0.036934851,29.5
93618,441.3,0.049332438,27.8
93619,185.3,-0.039614783,37.6
93620,58.3,0.01418778,31.1
93621,31.1,0.087621691,46.4
93622,22.2,0.094223814,27.4
93623,52.3,0.014388737,51.9
93624,17.9,0.09531018,24.4
93625,224.3,0.01070767,33.1
93626,20.5,0.028072019,47.3
93627,9.7,-0.087011377,23.3
93628,1,0.060624622,34.3
93630,111.8,0.027571326,28.6
93631,199.9,-0.024920097,34.2
93633,3.8,-0.257829109,48.3
93634,1.9,0,41.9
93635,90.3,0.001090258,30
93636,84.7,0.046164442,40.9
93637,154.3,0.002198805,29.9
93638,470.1,0.044025008,26.5
93639,0,NA,0
93640,124.6,0.177635742,25.9
93641,4.3,0.071629656,45.7
93642,0,NA,0
93643,17,-0.00498202,49.7
93644,30.1,-0.050314581,50.9
93645,31.2,-0.053345981,47.5
93646,247.5,0.024304805,24.9
93647,222,0.076826596,26.6
93648,711.6,0.061660726,26.2
93649,0,NA,0
93650,3498,-0.070002,31.7
93651,43.8,0.022863364,45.7
93652,72.3,0.170088988,28.8
93653,7.5,0.0166825,48.1
93654,378.1,0.045265116,30.2
93656,25.9,0.055546342,28
93657,125.1,0.000226783,32.2
93660,97.7,0.029117399,24
93661,22.1,0.054067221,35
93662,409.3,0.017976103,30
93664,1.6,0.085236754,48.3
93665,25.5,0.041499731,33
93666,8118.8,0.093526058,25.6
93667,4.4,0.063369614,45.3
93668,14.3,0.093866136,31.9
93669,37.7,-0.021506205,48.3
93670,4581.9,0.130712107,24.8
93673,0,NA,0
93675,28.6,0.058003127,45.8
93701,6759.4,0.056089467,25
93702,8732.5,0.014709337,24.8
93703,7135,-0.023035876,28.3
93704,4770.9,-0.07589927,37.1
93705,7437.7,-0.085893429,29.6
93706,293.9,0.037796464,27.2
93707,0,NA,0
93708,0,NA,0
93709,0,NA,0
93710,4410,-0.102731011,29
93711,3171.7,-0.092965757,41.8
93712,0,NA,0
93714,0,NA,0
93715,0,NA,0
93716,0,NA,0
93717,0,NA,0
93718,0,NA,0
93720,3924.2,-0.102369618,36.8
93721,5555.1,0.541464097,31.2
93722,3188.8,-0.033471496,30
93723,180,0.019939311,34.1
93724,0,NA,0
93725,442.1,0.02715469,27.8
93726,5962.7,-0.053171734,29.1
93727,2604.3,-0.034323326,28.9
93728,4931.5,0.009591189,32.7
93729,0,NA,0
93730,1294.4,-0.05120441,39.7
93737,425.1,0.009814692,33.5
93740,0,NA,0
93741,0,NA,0
93744,0,NA,0
93745,473.8,0.031090587,31.3
93747,6285.2,-0.06324903,32.5
93750,0,NA,0
93755,0,NA,0
93771,0,NA,0
93772,0,NA,0
93773,0,NA,0
93774,0,NA,0
93775,0,NA,0
93776,0,NA,0
93777,0,NA,0
93778,0,NA,0
93779,0,NA,0
93786,0,NA,0
93790,0,NA,0
93791,0,NA,0
93792,0,NA,0
93793,0,NA,0
93794,0,NA,0
93888,0,NA,0
93901,1057.7,-0.056781894,36.1
93902,0,NA,0
93905,2359.8,0.100443705,25.6
93906,2470.5,-0.026653553,30.5
93907,393.8,0.006240407,36.4
93908,88.7,-0.01089929,43.9
93912,0,NA,0
93915,0,NA,0
93920,6.5,0.131986991,45.2
93921,0,NA,0
93922,0,NA,0
93923,88.2,-0.183793743,57.8
93924,41.1,-0.046004419,52
93925,20.8,0.057300854,29
93926,266.2,0.043520691,27.1
93927,124.5,0.084097024,26.2
93928,2.8,0.441056053,39.2
93930,31.4,0.128078932,27.7
93932,0,NA,0
93933,1206.6,-0.093608711,32.9
93940,832.2,-0.03545185,40.8
93942,0,NA,0
93943,1593.5,0.011049836,38.2
93944,3595.6,0.870467338,22.3
93950,3916.4,-0.159838837,47.7
93953,570,-0.07361772,57.3
93954,6,0.052643733,31.7
93955,873.7,0.012446422,31
93960,122.6,0.807694397,34.8
93962,40,-0.03566018,50
94002,4621.5,-0.046060273,40.9
94005,887.6,0.014815086,40.8
94010,3477.9,-0.080458296,42
94011,0,NA,0
94014,8173.1,-0.013253776,37.4
94015,10480.5,-0.036937391,39.1
94016,21470.7,-0.046010306,39.1
94017,0,NA,0
94018,0,NA,0
94019,240.5,-0.026423754,42.1
94020,23.9,0.11905936,46.2
94021,28.8,0.11506933,45.6
94022,1302.3,-0.068244859,48
94023,0,NA,0
94024,1590.6,-0.057936031,46.2
94025,4901.7,-0.056280583,38.9
94026,0,NA,0
94027,1448.6,-0.034212255,47.7
94028,381.2,-0.014225911,50.1
94030,6407.8,-0.105409966,44.7
94035,258.2,-0.088174574,25.2
94037,0,NA,0
94038,371.3,-0.019692944,44.2
94039,0,NA,0
94040,9257.7,0.030997538,35.8
94041,8990.9,0.063881968,34.9
94042,0,NA,0
94043,3348.7,0.02342509,36.8
94044,2338.8,-0.045086366,41.5
94060,21.3,0.127897575,39.1
94061,6722.8,-0.044656625,37.3
94062,414.5,-0.025075166,43.6
94063,2506.7,0.121047084,31.6
94064,0,NA,0
94065,4239.6,-0.090466089,40
94066,6341.4,-0.027953766,38.8
94070,4203.5,-0.064368536,42.4
94074,16,0.09763847,46.1
94080,6154.8,-0.024379958,38.1
94083,0,NA,0
94085,3063.6,0.086877569,32.5
94086,8960.8,0.053241215,34
94087,8551.7,-0.024913414,38.1
94088,0,NA,0
94089,2889.9,-0.024268127,37.6
94102,44531.9,0.417608336,40.9
94103,22949.3,0.397720576,39.4
94104,8097.6,0.107888962,43.4
94105,16549.8,0.252347664,35.1
94107,10252.1,0.153286251,36.9
94108,40658.1,-0.053669858,42.1
94109,50474,0.037071939,38.1
94110,27872.4,0.097284514,36.3
94111,10925.4,0.099522711,50.2
94112,23245.7,-0.015253683,39.7
94114,21649.8,0.363477963,40.6
94115,29005.6,-0.120323482,37.3
94116,14846.8,-0.059667731,43.3
94117,23095.1,0.083946421,34.8
94118,17781.7,-0.13650364,37
94119,0,NA,0
94120,7194.2,#NAME?,40
94121,13904.9,-0.080988994,42.6
94122,22053.3,-0.06010363,39.5
94123,19086.5,-0.145042661,35.2
94124,7973.8,-0.054477322,34.6
94125,2720.6,-0.048790164,37.1
94126,13340.5,0.110000895,48.7
94127,10749.6,-0.001609529,46.1
94128,0,NA,0
94129,1387.2,0.090909082,31
94130,2755.7,0.171759352,26.6
94131,13855.3,0.094913489,42.4
94132,8449.2,-0.156426954,33.3
94133,34792.1,-0.029683265,43.9
94134,15873.2,-0.044024755,39.3
94137,0,NA,0
94139,0,NA,0
94140,0,NA,0
94141,17704.2,0.722705983,38.5
94142,0,NA,0
94143,0,NA,0
94144,0,NA,0
94145,9615.4,#NAME?,40
94146,0,NA,0
94147,0,NA,0
94158,10029.2,0.171251468,33
94159,0,NA,0
94160,0,NA,0
94164,0,NA,0
94172,0,NA,0
94188,0,NA,0
94203,0,NA,0
94204,0,NA,0
94205,0,NA,0
94230,0,NA,0
94240,0,NA,0
94256,0,NA,0
94280,0,NA,0
94301,7444.1,-0.015644053,42.7
94302,0,NA,0
94303,5050.2,-0.009699658,32.5
94304,812,-0.05689701,41.5
94305,4446.8,0.108894088,23.5
94306,5327.9,-0.036993725,40.6
94309,7129.8,0.264318026,23
94401,10709.1,0.01091858,36
94402,5067.9,-0.065094982,42.5
94403,4998.2,-0.068247715,40
94404,7943.9,-0.075671329,39.8
94497,0,NA,0
94501,7718.7,-0.088735424,40
94502,5073.8,-0.087997918,44.8
94503,920.8,-0.041154718,35.6
94505,269.5,0.016328151,39.8
94506,580,-0.051260883,42.5
94507,785.1,-0.020360301,47.7
94508,107,0.037139547,27.8
94509,1504,-0.049172599,34.1
94510,1033,-0.072119633,42.6
94511,0,NA,0
94512,16.6,0,39.1
94513,969.8,-0.050907685,35.9
94514,35.9,0.112618878,33.8
94515,60.2,0.006380934,43.1
94516,0,NA,0
94517,151.7,-0.051355185,45.2
94518,4856.3,-0.020708871,40.2
94519,2642.7,-0.012374481,38
94520,2217.6,0.058862309,31.9
94521,2927.3,-0.079728748,41
94522,0,NA,0
94523,4294.8,-0.062679678,41.1
94524,0,NA,0
94525,668.8,-0.058073187,44.6
94526,1555.9,-0.055582958,45.5
94527,0,NA,0
94528,1735.2,-0.005063302,45.9
94529,0,NA,0
94530,5827.2,-0.082113959,43.7
94531,2520.2,-0.056509941,33.6
94533,2490.5,-0.039935113,33.2
94534,410.5,-0.037933027,38.9
94535,1834.5,0.260850999,21.9
94536,4763.2,-0.020310879,36.8
94537,0,NA,0
94538,3515.6,0.004546268,34.3
94539,1439,-0.016957771,40.7
94540,0,NA,0
94541,7540.7,-0.01603881,34.1
94542,710,-0.062927827,35
94543,0,NA,0
94544,6878.1,-0.012953058,32.5
94545,1431.4,-0.03620941,36.9
94546,5694.3,-0.078283639,41
94547,1512.8,-0.102079807,39.3
94548,474.3,0.036367644,28.8
94549,1217.2,-0.059775932,45.2
94550,368.2,-0.031626895,40.1
94551,523.9,0.013787448,35.9
94552,312.8,-0.054235262,42.9
94553,1299,-0.022915719,41.2
94555,3043.2,-0.01377864,36.4
94556,814.9,-0.09862271,45.4
94557,0,NA,0
94558,191.1,-0.004006237,40.6
94559,637.5,0.021978907,36
94560,2657.4,-0.00652937,35.4
94561,933,-0.002405687,33
94562,1499.1,-0.174135972,41.3
94563,898.8,-0.059851337,47.9
94564,2840.9,-0.091562943,42.3
94565,2120.6,-0.038959188,32
94566,388,-0.0546654,41.5
94567,6,0.035965149,45.3
94568,2116.9,0.086007986,35.4
94569,0,NA,0
94570,0,NA,0
94571,39.5,-0.018018506,54
94572,1128,-0.038680191,38.1
94573,58,-0.094362761,48.9
94574,82,-0.091279119,45.6
94575,646.2,-0.09531018,31.7
94576,55,-0.058594164,49.6
94577,6074,-0.082173568,39.3
94578,7671,-0.04990695,34.4
94579,6247,-0.070107981,40.8
94580,7390,-0.051108956,36.8
94581,0,NA,0
94582,2174.5,-0.042764881,36
94583,2645,-0.030890909,38.7
94585,287.7,-0.030073148,33.1
94586,63.5,-0.004484312,47.6
94587,3357,-0.026215931,36.3
94588,1666.9,-0.016215349,38.3
94589,5085.9,-0.058733246,36.8
94590,3054.8,-0.062053627,36.1
94591,2511.2,-0.057736475,39
94592,126.5,0.327503567,30
94595,2925.3,-0.37514833,66.7
94596,3111.7,-0.023305093,39.6
94597,4867.8,-0.063005235,38.9
94598,2527.1,-0.091637756,46.7
94599,1226,0.305757221,64
94601,14419.8,0.048629505,31.4
94602,8358.6,-0.15203059,41.6
94603,10389.4,-0.034141193,29.7
94604,0,NA,0
94605,4278.5,-0.13919004,37.8
94606,14286.8,-0.032131942,35.7
94607,4101.7,-0.00841685,36.5
94608,9873.6,-0.020381429,35.5
94609,12124.2,-0.083262428,34.8
94610,13790.3,-0.133655086,39.8
94611,5395.9,-0.100055526,43.4
94612,16230.1,0.099928533,40
94613,0,NA,0
94614,0,NA,0
94615,0,NA,0
94617,0,NA,0
94618,4931.6,-0.121338336,41.5
94619,5324,-0.145348042,40
94620,0,NA,0
94621,7758.6,-0.022555647,29
94623,0,NA,0
94624,27101.4,0.030459207,35.9
94649,0,NA,0
94661,4186.1,-0.081262964,44.7
94662,0,NA,0
94701,0,NA,0
94702,13173.1,-0.104678324,39.1
94703,14800.6,-0.042668045,35.8
94704,16679.8,-0.006594466,22.8
94705,4888.3,-0.102009589,40.5
94706,10387.6,-0.10088779,37.5
94707,6671.7,-0.122740191,50.3
94708,2023.4,-0.057364074,49.8
94709,19099.1,0.071022907,28.7
94710,3393.5,-0.002198407,36.5
94712,0,NA,0
94720,16233.5,-0.051825068,23.9
94801,2864.8,-0.000337029,31
94802,0,NA,0
94803,983.2,-0.059333605,42.2
94804,6664.1,-0.074039163,34.1
94805,7200.5,-0.062270713,39.3
94806,5822.7,-0.03685429,33.6
94807,0,NA,0
94808,5820.3,-0.034367644,27.8
94820,0,NA,0
94901,3394.4,0.061740789,37.9
94903,1352,-0.130874368,46.8
94904,1384.2,-0.170876511,48.2
94912,0,NA,0
94913,0,NA,0
94914,0,NA,0
94915,0,NA,0
94920,1159.1,-0.135662227,49.2
94922,92.9,0.042741548,51.7
94923,33,0.028794902,54.2
94924,166.5,0.129901625,49.6
94925,3367.5,-0.127186641,44
94926,0,NA,0
94927,7868.2,-0.157185584,33.8
94928,3837.2,-0.082520032,31.7
94929,21.4,-0.039029344,51.5
94930,316.8,-0.05103148,46.2
94931,1574.8,-0.049395351,37
94933,647.9,-0.029248429,47.7
94937,114.7,-0.193191229,55.7
94938,307.2,-0.081765955,49.4
94939,2644,-0.137965656,47.3
94940,8,0.082181746,45.1
94941,1368.8,-0.112179355,45.9
94942,0,NA,0
94945,791.3,-0.034062699,44.3
94946,19.3,0.097341226,46.2
94947,1234,-0.082175221,43.4
94948,693.4,-0.035268139,50
94949,1438.3,0.390783446,41.3
94950,7.6,0,39.3
94951,227,-0.036305746,45.8
94952,381.9,-0.008380197,41.9
94953,0,NA,0
94954,535,-0.034767789,39.1
94955,0,NA,0
94956,8.9,-0.146498006,46.6
94957,1598,-0.076435555,44.9
94960,1545.5,-0.11528586,45.6
94963,307.2,-0.081765955,49.4
94964,1282.6,-0.088665637,42.4
94965,641,-0.107728163,47.7
94966,0,NA,0
94970,163.1,0.1480531,50.1
94971,21.4,-0.039029344,51.5
94972,62.5,0.056377011,54.4
94973,0,NA,0
94975,0,NA,0
94976,0,NA,0
94977,0,NA,0
94978,0,NA,0
94979,0,NA,0
94998,0,NA,0
95001,0,NA,0
95002,0,NA,0
95003,768.9,-0.060226742,46.1
95004,293,0.021585466,42.9
95005,510.1,0.02986206,43.7
95006,134.8,0.082238098,45.7
95007,0,NA,0
95008,7091.1,-0.03672,38.4
95009,0,NA,0
95010,7048.7,-0.104770951,41.8
95011,0,NA,0
95012,633.3,0.030588131,29.1
95013,0,NA,0
95014,1687.1,-0.018129766,39.4
95015,0,NA,0
95017,28,0.149729656,45.1
95018,351.3,0.017630739,44.4
95019,6244.9,-0.023138238,28.8
95020,380,-0.005839694,33.1
95021,0,NA,0
95023,138.5,0.001025242,33.3
95024,0,NA,0
95026,0,NA,0
95030,1138.6,-0.072517215,47.3
95031,0,NA,0
95032,2105.9,-0.065451373,43.5
95033,96.5,0.066150968,46.7
95035,1748.3,0.046273913,36.2
95036,0,NA,0
95037,345.5,-0.011756862,37.3
95038,892.9,0.001437815,46.7
95039,204.8,0.112608506,31.8
95041,1279.9,-0.071458964,39.7
95042,2.2,0.014962873,44.4
95043,0.7,0.003552402,47.6
95044,0,NA,0
95045,73.3,-0.020383505,40.9
95046,359.2,0.032772059,39.6
95050,7287.8,0.004840049,32.9
95051,7144.4,0.009296191,36.3
95052,6640,0.121631213,29.5
95053,0,NA,0
95054,4219.2,0.06694961,32.6
95055,0,NA,0
95056,0,NA,0
95060,631.3,0.047933696,34.5
95061,0,NA,0
95062,7063.2,-0.018583318,38.3
95063,0,NA,0
95064,3814.1,-0.138718724,21.8
95065,805.9,-0.039606506,43.3
95066,909.9,-0.032432401,42.6
95067,0,NA,0
95070,1468.1,-0.042985063,47.5
95071,0,NA,0
95073,462.2,-0.044926554,44.6
95075,10.1,0.207639365,36.3
95076,587.5,0.023190659,31.5
95077,0,NA,0
95101,0,NA,0
95103,0,NA,0
95106,0,NA,0
95108,0,NA,0
95109,0,NA,0
95110,4139,0.284674359,31.6
95111,7184.7,0.018556952,31.9
95112,8214.1,0.13786805,31.1
95113,7026.1,0.230523659,32.6
95115,0,NA,0
95116,13563.1,0.044741698,31.1
95117,12084.7,0.022595785,33.5
95118,7813.1,-0.041579133,37.6
95119,3320.7,0.011183101,36.9
95120,1181.9,-0.012338252,43.7
95121,7673.9,-0.007359691,35.5
95122,12059.9,0.060585139,30.4
95123,7182,-0.030649318,36
95124,6866.2,-0.017717084,39.6
95125,6368.6,-0.054031068,39.4
95126,9034.9,0.027996204,33.6
95127,1956.1,0.039444657,33
95128,8596.2,-0.005648714,35
95129,8776.6,-0.035051074,39
95130,8497.5,-0.005086643,38
95131,6260.8,0.023238846,35.7
95132,660.2,-0.001546268,38.4
95133,8303.2,-0.027257969,36.5
95134,849,0.079870922,32
95135,111.9,-0.073871093,43
95136,8288.1,-0.043639321,35.1
95138,126.7,-0.032557871,36.4
95139,5565.4,0.017266616,37.4
95140,5.9,0.096626836,43.5
95141,79,0.030771659,42.1
95148,4209.9,-0.000480066,36.4
95150,0,NA,0
95151,0,NA,0
95152,0,NA,0
95153,0,NA,0
95154,0,NA,0
95155,0,NA,0
95156,19193.6,0.032066876,28.2
95157,0,NA,0
95158,0,NA,0
95159,0,NA,0
95160,0,NA,0
95161,0,NA,0
95164,0,NA,0
95170,0,NA,0
95172,0,NA,0
95173,16381.7,0.041031397,28.8
95190,0,NA,0
95191,0,NA,0
95192,0,NA,0
95196,0,NA,0
95201,6.7,0.341443249,33.6
95202,5901.4,0.040904905,35.1
95203,1351.9,0.054009095,32.2
95204,5594,-0.097179799,35
95205,4387.8,0.061807787,27.9
95206,792,0.007148447,27.9
95207,6601.1,-0.108605874,32.3
95208,2170.8,-0.105732194,32.9
95209,3066.7,-0.063293868,35.4
95210,6166.9,-0.060974445,29.6
95211,0,NA,0
95212,1168.9,-0.018547178,32.9
95213,136.1,0.071458964,34.9
95215,284.1,0.069432,32.1
95219,1232.5,-0.079916087,36.2
95220,89.7,0.030242447,42.3
95221,89.9,-0.037899273,48.1
95222,56,-0.040128112,46.1
95223,18.3,0.034549559,53.3
95224,115.5,0.080982646,55.4
95225,152.5,0.008746411,43.9
95226,141.8,-0.086177696,45.3
95227,24.5,0.045182223,45.4
95228,27,0.008151568,47.2
95229,344.4,-0.356674944,51.7
95230,18.2,0.011428696,41.5
95231,424.8,0.488683355,30
95232,28.6,-0.06820825,52.8
95233,66.3,0.054067221,56.7
95234,7.3,0.351397887,35.6
95236,37.6,0.014864023,37.4
95237,280.2,0.06545872,40.2
95240,397.2,-0.015311718,32.6
95241,0,NA,0
95242,228.1,-0.065839135,40.6
95245,30.5,0.011894788,51.5
95246,21.9,0.177029462,51.7
95247,96.5,-0.062972539,53.1
95248,52.5,-0.027908788,50.4
95249,60.3,-0.070055953,48.8
95251,62.6,0.097455336,49
95252,74.2,0.023832475,45.4
95253,134.5,0.025317808,44.8
95254,77.6,-0.045225098,45.8
95255,31.8,-0.009777373,53.2
95257,7.4,-0.070286533,55.2
95258,617.9,-0.016686919,42
95267,0,NA,0
95269,0,NA,0
95296,0,NA,0
95301,442.1,0.000327708,31.5
95303,36.3,0.04482078,30.1
95304,124.8,0.568583449,36.8
95305,0.6,0.026433257,48.2
95306,4.8,0.043485112,48
95307,1337.1,-0.018845486,30.2
95309,6.3,0.389464767,44.2
95310,87.8,-0.025466606,48.5
95311,9.4,0.054296626,52
95312,0,NA,0
95313,12.7,0.105225189,34.3
95315,410.6,0.044804439,28.4
95316,171.2,-0.015518918,36.6
95317,12.1,0.107630664,29
95318,5.7,0.24179211,38.3
95319,0,NA,0
95320,155.3,0.000635223,36.8
95321,11.5,-0.017223246,56.7
95322,28.8,0.057194748,34.2
95323,23.7,0.016326893,35.9
95324,181.2,0.002012073,35.9
95325,4.6,0,47.3
95326,468.4,-0.041864632,33.6
95327,76,0.772002645,40.4
95328,2629.4,0.017444051,26.7
95329,15.8,0.055486495,47.7
95330,939.1,-0.001526551,30.4
95333,31.4,0.032766464,31.9
95334,305.1,0.021390471,28.3
95335,1.3,0.117092666,54.6
95336,1031.8,-0.018273587,35
95337,662.1,-0.02454497,32.4
95338,22.7,-0.014386084,49.7
95340,889.1,-0.024349029,32.6
95341,162.4,0.051811655,25.3
95344,0,NA,0
95345,25.7,0.075507553,45.2
95346,39.4,0.074107972,49.6
95347,0.6,0.068992871,47.4
95348,970.9,-0.039639818,28.7
95350,5485.5,-0.085496057,36.8
95351,4345,0.015131613,28.3
95352,0,NA,0
95353,0,NA,0
95354,2907.6,0.013642356,33.3
95355,4892.9,-0.082817741,36.4
95356,1727.4,-0.054302156,36.7
95357,341,-0.002021302,34.8
95358,268.6,0.07319352,30.1
95360,75.8,-0.012069112,31
95361,126.7,-0.031669473,38
95363,96,0.032145908,29.9
95364,1.4,0.693147181,58.3
95365,56.3,0.060401874,27.8
95366,474.5,-0.033294645,37.2
95367,2391.3,-0.006408309,31.6
95368,1208.6,0.027571771,31.2
95369,5.8,0.091063889,34.7
95370,59.4,-0.04530641,47.9
95372,644.2,0.036719101,43
95373,528.1,-0.207639365,52.6
95374,37.4,0.117656908,31.9
95375,0,NA,0
95376,4652.5,-0.013084846,32.3
95377,221,-0.011427982,31.7
95378,0,NA,0
95379,37.9,-0.051847465,43.2
95380,556.5,-0.005488596,31.5
95381,0,NA,0
95382,2591.7,-0.071428641,34.2
95383,124.4,0.085484659,50.2
